"","ID","theta1","theta2","a_sum","b_sum","c_sum","a01","a02","a03","a04","a05","a06","a07","a08","a09","a10","b01","b02","b03","b04","b05","b06","b07","b08","b09","b10","c01","c02","c03","c04","c05","c06","c07","c08","c09","c10"
"942",942,0.619942738825203,-1.24343793256318,6,2,3,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"943",943,-1.88301882826249,-1.037074128315,4,2,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
"944",944,-0.536388132698275,-0.926473276756714,3,4,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
"945",945,-0.868937162748484,0.0760726614761025,2,5,6,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1
"946",946,0.171667556477507,0.00783873244095404,5,4,4,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
"947",947,-1.23008127316852,0.0824118061899092,3,5,4,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
"948",948,3.12969646255472,0.345976448533524,9,8,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0
"949",949,0.131106981471414,-0.602688184335506,5,5,5,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0
"950",950,-1.50688845226977,-0.595725047752343,4,3,4,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0
"951",951,-0.276858733488448,0.0321861927086721,4,4,4,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0
"952",952,-0.739980226381669,-1.00138482572885,1,5,4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
"953",953,-0.612942466159135,0.883412085051853,2,6,8,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1
"954",954,0.392560557751729,0.0121047322078648,6,5,5,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"955",955,-1.00107422567328,1.61697003555571,3,2,7,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0
"956",956,-1.38973037932578,-1.41941052815257,6,3,3,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
"957",957,0.603745582381663,-0.221462412616381,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"958",958,0.348482069427294,0.189233243284687,6,5,6,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0
"959",959,-1.58333412976277,-0.878097904380334,3,3,4,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
"960",960,0.185247061939904,1.46949476587871,6,6,7,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
"961",961,0.191998740346423,1.16622506406092,1,6,6,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0
"962",962,2.4356839932956,1.54737357829298,7,8,7,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0
"963",963,1.10374819789285,-0.832330662060263,7,7,3,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"964",964,-0.239747629853327,0.320692473931422,4,4,7,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0
"965",965,0.0258173988423124,0.141474173079885,1,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"966",966,-0.804347272723528,0.925185929295431,3,4,3,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"967",967,-1.77599797483755,-1.42565078845514,3,2,7,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0
"968",968,-2.15478563421954,-0.739691337251956,3,3,4,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"969",969,0.0475143311817514,-0.181815761230512,6,4,5,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0
"970",970,-0.48489248146097,-0.521545744301166,2,6,6,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1
"971",971,0.140846213094906,-0.0460397706656786,5,7,6,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0
"972",972,-2.60019797302553,-1.05652219482655,2,4,4,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
"973",973,-1.66689636997424,-0.928925152080898,2,1,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0
"974",974,-0.624542941942987,-1.28328233799461,5,4,4,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
"975",975,0.804397219203313,0.903505718894018,7,7,8,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0
"976",976,-0.524007803339627,-1.37863270054715,5,4,2,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"977",977,0.622995483210516,-2.00779427216533,6,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"978",978,0.417353492365634,-0.279007980227631,5,4,5,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0
"979",979,-0.0518282751744807,-0.507184821464616,6,5,4,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
"980",980,0.41027434894353,-0.15667235638973,5,3,5,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
"981",981,1.57327498453979,2.41920948295877,6,9,10,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"982",982,-0.203870901118324,-1.74399979587943,5,4,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"983",983,-0.104972972224322,-0.424115964269229,5,6,2,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"984",984,-0.603751360049846,-0.291302262197635,3,3,6,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0
"985",985,1.24764083151983,1.3719048888888,6,8,7,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0
"986",986,-0.359283150398257,-0.973503831705923,5,3,6,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
"987",987,-0.678577668104328,0.536398980128767,4,6,7,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0
"988",988,-0.654406889896843,2.0177623022491,5,6,9,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
"989",989,-0.93082354523509,-0.902709047439106,4,2,6,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
"990",990,1.36060617185516,1.50624243646927,7,9,9,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
"991",991,-0.094642449934005,1.26509728738087,5,4,7,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
"992",992,-1.30423520879567,-0.556345216737209,2,2,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0
"993",993,0.118345585804329,0.669006275477017,6,5,5,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0
"994",994,0.438887099169344,-0.80834590886639,4,3,4,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
"995",995,0.48225396268945,0.0602741847971449,7,8,5,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
"996",996,0.571827509451471,-0.72766912210362,4,4,2,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"997",997,1.41199751459664,0.442190651420725,8,6,8,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0
"998",998,-0.649334079345669,-1.69084043481841,7,3,4,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
"999",999,-0.900744284098205,-0.00445438832896011,5,5,2,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"1000",1000,0.573351875425473,-1.00496279007035,5,4,3,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
